U21,Ruling Cabinet - Start,Name,Start Year,End Year,Retirement Year,Ideology,Personality,Loyalty,Picturename,X
8548,Head of Government,François Taldir-Jaffrennou,1936,1964,1999,7,Happy Amateur,Medium,M8547,x
8549,Chief of Army,Célestin Lainé,1936,1964,1999,8,Armoured Spearhead Doctrine,Medium,M8549,x
8550,Chief of Staff,Célestin Lainé,1936,1964,1999,8,School of Manoeuvre,Medium,M8549,x
8551,Foreign Minister,Morvan Lebesque,1939,1964,1999,7,Great Compromiser,Medium,M8551,x
8552,Head of State,Morvan Marchal,1936,1964,1999,6,Die-hard Reformer,Medium,M8552,x
8553,Head of State,Jean-Marie Perrot,1936,1964,1999,7,Pig-headed Isolationist,Medium,M8553,x
8554,Foreign Minister,Jean-Marie Perrot,1936,1964,1999,7,Ideological Crusader,Medium,M8553,x
8555,Head of State,Louis; Prince of Hesse,1936,1964,1999,7,german aristocrat,Medium,kaiserreich_U21_Louis_Prince_of_Hesse,x
8556,Head of State,H.H. Gabriel I,1936,1964,1999,7,russian aristocrat,High,kaiserreich_U21_Gabriel_Count_of_Livonia,x
8557,Head of State,H.H. Gabriel I,1936,1964,1999,6,russian aristocrat,High,kaiserreich_U21_Gabriel_Count_of_Livonia,x
