U33,Ruling Cabinet - Start,Name,Start Year,End Year,Retirement Year,Ideology,Personality,Loyalty,Picturename,X
755024,Head of Government,Antonio Augusto de Carvalho Chaves,1936,1964,1999,6,Naive Optimist,Medium,U33_antonio_augusto_de_carvalho_chaves,x
755025,Head of Government,Dagoberto Dulcídio Pereira,1936,1964,1999,6,Old General,Medium,U33_dagoberto_dulcidio_pereira,x
755026,Head of Government,João Alexandre Busse,1936,1964,1999,4,Old General,Medium,U33_joao_alexandre_busse,x
755027,Head of Government,Clotário de Macedo Portugal,1936,1964,1999,4,Corporate Suit,Medium,U33_clotario_de_macedo_portugal,x
755028,Head of Government,Sinval Saldanha,1936,1964,1999,4,Silent Workhorse,Medium,unknown,x
755029,Head of Government,Vespasiano Barbosa Martins,1936,1964,1999,4,Silent Workhorse,Medium,U33_vespasiano_barbosa_martins,x
755030,Head of Government,Valmor Argemiro Ribeiro Branco,1936,1964,1999,4,Flamboyant Tough Guy,Medium,U33_valmor_argemiro_ribeiro_branco,x
755031,Head of Government,Nereu Ramos,1936,1964,1999,3,Political Protege,Medium,U33_nereu_ramos,x
755032,Foreign Minister,Mário Gomes da Silva,1936,1964,1999,7,Biased Intellectual,Medium,U33_mario_gomes_da_silva,x
755033,Foreign Minister,Irineu Bornhausen,1936,1964,1999,7,Ideological Crusader,Medium,U33_irineu_bornhausen,x
755034,Foreign Minister,Mário Alves Monteiro Tourinho,1936,1964,1999,7,Apologetic Clerk,Medium,U33_mario_alves_monteiro_tourinho,x
755035,Foreign Minister,Fúlvio Aducci,1936,1964,1999,6,iron fisted brute,Medium,U33_fulvio_aducci,x
755036,Foreign Minister,Aristiliano Ramos,1936,1964,1999,6,iron fisted brute,Medium,U33_aristiliano_ramos,x
755037,Foreign Minister,Affonso Alves de Camargo,1936,1964,1999,6,Great Compromiser,Medium,U33_afonso_camargo,x
755038,Foreign Minister,João Vilas Boas,1936,1964,1999,4,Great Compromiser,Medium,U33_joao_villas_boas,x
755039,Foreign Minister,Valmor Argemiro Ribeiro Branco,1936,1964,1999,4,Great Compromiser,Medium,U33_valmor_argemiro_ribeiro_branco,x
755040,Foreign Minister,Heriberto Hulse,1942,1964,1999,4,Biased Intellectual,Medium,U33_heriberto_hulse,x
755041,Foreign Minister,Manuel Ribas,1936,1964,1999,4,Apologetic Clerk,Medium,U33_manuel_ribas,x
755042,Foreign Minister,João Alexandre Busse,1936,1964,1999,4,General Staffer,Medium,U33_joao_alexandre_busse,x
755043,Foreign Minister,Clotário de Macedo Portugal,1936,1964,1999,4,Ideological Crusader,Medium,U33_clotario_de_macedo_portugal,x
755044,Foreign Minister,Nereu Ramos,1936,1964,1999,3,Great Compromiser,Medium,U33_nereu_ramos,x
755045,Foreign Minister,Moisés Lupion,1936,1964,1999,3,Ideological Crusader,Medium,U33_moises_lupion,x
755046,Foreign Minister,Aramis Taborda de Atahyde,1936,1964,1999,3,iron fisted brute,Medium,U33_aramis_taborda_de_athayde,x
755047,Minister of Armament,Irineu Bornhausen,1936,1964,1999,7,Corrupt Kleptocrat,Medium,U33_irineu_bornhausen,x
755048,Minister of Armament,Mário Gomes da Silva,1936,1964,1999,7,Infantry Proponent,Medium,U33_mario_gomes_da_silva,x
755049,Minister of Armament,Ayrton Playsand,1936,1964,1999,7,Infantry Proponent,Medium,U33_ayrton_plaisant,x
755050,Minister of Armament,Aristiliano Ramos,1936,1964,1999,6,Military Entrepreneur,Medium,U33_aristiliano_ramos,x
755051,Minister of Armament,Affonso Alves de Camargo,1936,1964,1999,6,Military Entrepreneur,Medium,U33_afonso_camargo,x
755052,Minister of Armament,Protógenes Vieira,1936,1964,1999,4,Laissez-Faire Capitalist,Medium,unknown,x
755053,Minister of Armament,Heriberto Hulse,1942,1964,1999,4,Resource Industrialist,Medium,U33_heriberto_hulse,x
755054,Minister of Armament,Manuel Ribas,1936,1964,1999,4,Infantry Proponent,Medium,U33_manuel_ribas,x
755055,Minister of Armament,João Alexandre Busse,1936,1964,1999,4,Air Superiority Proponent,Medium,U33_joao_alexandre_busse,x
755056,Minister of Armament,Moisés Lupion,1936,1964,1999,3,Administrative Genius,Medium,U33_moises_lupion,x
755057,Minister of Armament,Aramis Taborda de Atahyde,1936,1964,1999,3,Corrupt Kleptocrat,Medium,U33_aramis_taborda_de_athayde,x
755058,Minister of Security,Ayrton Playsand,1936,1964,1999,7,Man of the People,Medium,U33_ayrton_plaisant,x
755059,Minister of Security,João Soares,1936,1964,1999,6,Silent Lawyer,Medium,U33_joao_soares,x
755060,Minister of Security,Dagoberto Dulcídio Pereira,1936,1964,1999,6,Prince of Terror,Medium,U33_dagoberto_dulcidio_pereira,x
755061,Minister of Security,Darcy Pereira de Azambuja,1936,1964,1999,4,Silent Lawyer,Medium,U33_darcy_pereira_de_azambuja,x
755062,Minister of Security,Ruy Zobaran,1936,1964,1999,3,Crime Fighter,Medium,unknown,x
755063,Minister of Security,Constantino Martins,1936,1964,1999,3,Silent Lawyer,Medium,U33_constantino_martins,x
755064,Head of Military Intelligence,Ayrton Playsand,1936,1964,1999,7,Logistics Specialist,Medium,U33_ayrton_plaisant,x
755065,Head of Military Intelligence,João Soares,1936,1964,1999,6,Industrial Specialist,Medium,U33_joao_soares,x
755066,Head of Military Intelligence,Dagoberto Dulcídio Pereira,1936,1964,1999,6,Dismal Enigma,Medium,U33_dagoberto_dulcidio_pereira,x
755067,Head of Military Intelligence,Darcy Pereira de Azambuja,1936,1964,1999,4,Political Specialist,Medium,U33_darcy_pereira_de_azambuja,x
755068,Head of Military Intelligence,Ruy Zobaran,1936,1964,1999,3,Logistics Specialist,Medium,unknown,x
755069,Head of Military Intelligence,Constantino Martins,1936,1964,1999,3,Technical Specialist,Medium,U33_constantino_martins,x
755070,Chief of Staff,Márcio de Sousa Melo,1946,1964,1999,8,School of Mass Combat,Medium,U33_marcio_melo,x
755071,Chief of Staff,Felippe de Sousa Miranda,1936,1964,1999,8,School of Manoeuvre,Medium,U33_felipe_souza_miranda,x
755072,Chief of Staff,Mário Alves Monteiro Tourinho,1936,1964,1999,7,School of Fire Support,Medium,U33_mario_alves_monteiro_tourinho,x
755073,Chief of Staff,Mário Gomes da Silva,1936,1964,1999,7,School of Psychology,Medium,U33_mario_gomes_da_silva,x
755074,Chief of Staff,Ayrton Playsand,1936,1964,1999,7,School of Defence,Medium,U33_ayrton_plaisant,x
755075,Chief of Staff,Fernando Setembrino de Carvalho,1936,1964,1999,6,School of Manoeuvre,Medium,U33_fernando_setembrino_de_carvalho,x
755076,Chief of Staff,Dagoberto Dulcídio Pereira,1936,1964,1999,6,School of Fire Support,Medium,U33_dagoberto_dulcidio_pereira,x
755077,Chief of Staff,Antônio Vicente Bulcão Viana,1936,1964,1999,6,School of Mass Combat,Medium,U33_antonio_vicente_bulcao_viana,x
755078,Chief of Staff,José Cândido da Silva Muricy,1936,1964,1999,4,School of Psychology,Medium,U33_jose_candido_da_silva_muricy,x
755079,Chief of Staff,João Alexandre Busse,1936,1964,1999,4,School of Defence,Medium,U33_joao_alexandre_busse,x
755080,Chief of Staff,Ruy Zobaran,1936,1964,1999,3,School of Mass Combat,Medium,unknown,x
755081,Chief of Army,Felippe de Sousa Miranda,1936,1964,1999,8,Elastic Defence Doctrine,Medium,U33_felipe_souza_miranda,x
755082,Chief of Army,Mário Alves Monteiro Tourinho,1936,1964,1999,7,Static Defence Doctrine,Medium,U33_mario_alves_monteiro_tourinho,x
755083,Chief of Army,Mário Gomes da Silva,1936,1964,1999,7,Decisive Battle Doctrine,Medium,U33_mario_gomes_da_silva,x
755084,Chief of Army,Antônio Vicente Bulcão Viana,1936,1964,1999,6,Armoured Spearhead Doctrine,Medium,U33_antonio_vicente_bulcao_viana,x
755085,Chief of Army,Dagoberto Dulcídio Pereira,1936,1964,1999,6,Static Defence Doctrine,Medium,U33_dagoberto_dulcidio_pereira,x
755086,Chief of Army,Fernando Setembrino de Carvalho,1936,1964,1999,6,Elastic Defence Doctrine,Medium,U33_fernando_setembrino_de_carvalho,x
755087,Chief of Army,José Cândido da Silva Muricy,1936,1964,1999,4,Decisive Battle Doctrine,Medium,U33_jose_candido_da_silva_muricy,x
755088,Chief of Army,Ruy Zobaran,1936,1964,1999,3,Guns and Butter Doctrine,Medium,unknown,x
755089,Chief of Navy,Antônio Vicente Bulcão Viana,1936,1964,1999,6,Base Control Doctrine,Medium,U33_antonio_vicente_bulcao_viana,x
755090,Chief of Navy,José Cândido da Silva Muricy,1936,1964,1999,4,Indirect Approach Doctrine,Medium,U33_jose_candido_da_silva_muricy,x
755091,Chief of Air Force,Márcio de Sousa Melo,1946,1964,1999,8,Air Superiority Doctrine,Medium,U33_marcio_melo,x
755092,Chief of Air Force,João Alexandre Busse,1936,1964,1999,4,Army Aviation Doctrine,Medium,U33_joao_alexandre_busse,x
